Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
16,"M Meyer, SJ Leslie, SA Gelman…","Essentialist beliefs about bodily transplants in the United States and India",2013,"Cognitive science","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/cogs.12023/full","https://scholar.google.com/scholar?cites=3218716446820718894&as_sdt=5,34&sciodt=0,34&hl=en&num=20",156,"2017-05-09","HTML","","","",0,0,0,0,16
16,"EPP Pe-Than, DHL Goh, CS Lee","A typology of human computation games: an analysis and a review of current games",2015,"Behaviour & Information …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/0144929X.2013.862304","https://scholar.google.com/scholar?cites=10277924759121735297&as_sdt=5,34&sciodt=0,34&hl=en&num=20",157,"2017-05-09","","","","",0,0,0,0,16
16,"K Lee, S Webb, H Ge","The Dark Side of Micro-Task Marketplaces: Characterizing Fiverr and Automatically Detecting Crowdturfing.",2014,"ICWSM","aaai.org","http://www.aaai.org/ocs/index.php/ICWSM/ICWSM14/paper/viewFile/8078/8128/","https://scholar.google.com/scholar?cites=5262711375661689330&as_sdt=5,34&sciodt=0,34&hl=en&num=20",158,"2017-05-09","PDF","","","",0,0,0,0,16
16,"R Khare, JD Burger, JS Aberdeen…","Scaling drug indication curation through crowdsourcing",2015,"…","database.oxfordjournals.org","http://database.oxfordjournals.org/content/2015/bav016.full","https://scholar.google.com/scholar?cites=13618243418487789184&as_sdt=5,34&sciodt=0,34&hl=en&num=20",162,"2017-05-09","","","","",0,0,0,0,16
16,"B Ur, J Bees, SM Segreti, L Bauer, N Christin…","Do Users' Perceptions of Password Security Match Reality?",2016,"Proceedings of the …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2858546","https://scholar.google.com/scholar?cites=1227261706506645321&as_sdt=5,34&sciodt=0,34&hl=en&num=20",170,"2017-05-09","","","","",0,0,0,0,16
16,"SM Smith, CA Roster, LL Golden, GS Albaum","A multi-group analysis of online survey respondent data quality: Comparing a regular USA consumer panel to MTurk samples",2016,"Journal of Business …","Elsevier","http://www.sciencedirect.com/science/article/pii/S014829631500627X","https://scholar.google.com/scholar?cites=2515679394039895805&as_sdt=5,34&sciodt=0,34&hl=en&num=20",239,"2017-05-09","","","","",0,0,0,0,16
16,"T Hoßfeld, M Hirth, P Tran-Gia","Aktuelles Schlagwort: Crowdsourcing",2012,"Informatik Spektrum","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/3b97/17d7c183a9a5eab861a49ec5852fa68e501f.pdf","https://scholar.google.com/scholar?cites=12162162789294553334&as_sdt=5,34&sciodt=0,34&hl=en&num=20",249,"2017-05-09","PDF","","","",0,0,0,0,16
15,"D Kelly, K Gyllstrom","An examination of two delivery modes for interactive search system experiments: remote and laboratory",2011,"Proceedings of the SIGCHI Conference on Human …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1979166","https://scholar.google.com/scholar?cites=13489100583931169353&as_sdt=5,34&sciodt=0,34&hl=en&num=20",151,"2017-05-09","","","","",0,0,0,0,15
15,"M Lease, E Yilmaz","Crowdsourcing for information retrieval: introduction to the special issue",2013,"Information retrieval","Springer","http://link.springer.com/article/10.1007/s10791-013-9222-7","https://scholar.google.com/scholar?cites=17179230119857113286&as_sdt=5,34&sciodt=0,34&hl=en&num=20",152,"2017-05-09","","","","",0,0,0,0,15
15,"G Adda, JJ Mariani, L Besacier…","Economic and ethical background of crowdsourcing for speech",2013,"… for Speech Processing: …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/9781118541241.ch11/summary","https://scholar.google.com/scholar?cites=6682271721592256689&as_sdt=5,34&sciodt=0,34&hl=en&num=20",155,"2017-05-09","","","","",0,0,0,0,15
15,"K Starbird","What"" Crowdsourcing"" Obscures: Exposing the Dynamics of Connected Crowd Work during Disaster",2012,"arXiv preprint arXiv:1204.3342","arxiv.org","https://arxiv.org/abs/1204.3342","https://scholar.google.com/scholar?cites=16328041044310843266&as_sdt=5,34&sciodt=0,34&hl=en&num=20",166,"2017-05-09","","","","",0,0,0,0,15
15,"A Valitutti, H Toivonen, A Doucet, JM Toivanen",""" Let Everything Turn Well in Your Wife"": Generation of Adult Humor Using Lexical Constraints.",2013,"ACL (2)","aclweb.org","http://www.aclweb.org/anthology/P13-2#page=291","https://scholar.google.com/scholar?cites=814977164399385746&as_sdt=5,34&sciodt=0,34&hl=en&num=20",180,"2017-05-09","PDF","","","",0,0,0,0,15
15,"A Hanley, A Warner, EL Garland","Associations between mindfulness, psychological well-being, and subjective well-being with respect to contemplative practice",2015,"Journal of Happiness Studies","Springer","http://link.springer.com/article/10.1007/s10902-014-9569-5","https://scholar.google.com/scholar?cites=14389113238618665205&as_sdt=5,34&sciodt=0,34&hl=en&num=20",183,"2017-05-09","","","","",0,0,0,0,15
15,"JR de Leeuw, BA Motz","Psychophysics in a Web browser? Comparing response times collected with JavaScript and Psychophysics Toolbox in a visual search task",2016,"Behavior Research Methods","Springer","http://link.springer.com/article/10.3758/s13428-015-0567-2","https://scholar.google.com/scholar?cites=18329266372771059145&as_sdt=5,34&sciodt=0,34&hl=en&num=20",187,"2017-05-09","","","","",0,0,0,0,15
15,"N Raval, P Dourish","Standing Out from the Crowd: Emotional Labor, Body Labor, and Temporal Labor in Ridesharing",2016,"Proceedings of the 19th ACM Conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2820026","https://scholar.google.com/scholar?cites=12838099735667488707&as_sdt=5,34&sciodt=0,34&hl=en&num=20",229,"2017-05-09","","","","",0,0,0,0,15
14,"C Robson","Using mobile technology and social networking to crowdsource citizen science",2012,"","escholarship.org","http://escholarship.org/uc/item/7pb628kb.pdf","https://scholar.google.com/scholar?cites=4237082441155065175&as_sdt=5,34&sciodt=0,34&hl=en&num=20",159,"2017-05-09","PDF","","","",0,0,0,0,14
14,"D Vakharia, M Lease","Beyond AMT: An analysis of crowd work platforms",2013,"arXiv preprint arXiv:1310.1672","arxiv.org","https://arxiv.org/abs/1310.1672","https://scholar.google.com/scholar?cites=5379706445827345345&as_sdt=5,34&sciodt=0,34&hl=en&num=20",176,"2017-05-09","","","","",0,0,0,0,14
14,"C Zou, JP Andersen…","The association between bullying and physical health among gay, lesbian, and bisexual individuals",2013,"Journal of the American …","journals.sagepub.com","http://journals.sagepub.com/doi/abs/10.1177/1078390313510739","https://scholar.google.com/scholar?cites=10113486618764896493&as_sdt=5,34&sciodt=0,34&hl=en&num=20",185,"2017-05-09","","","","",0,0,0,0,14
14,"B Sagot, K Fort, G Adda, J Mariani, B Lang","Un turc mécanique pour les ressources linguistiques: critique de la myriadisation du travail parcellisé",2011,"TALN'2011-Traitement …","hal.upmc.fr","http://hal.upmc.fr/inria-00617067/","https://scholar.google.com/scholar?cites=1176179763474931073&as_sdt=5,34&sciodt=0,34&hl=en&num=20",250,"2017-05-09","","","","",0,0,0,0,14
13,"R Morris","Crowdsourcing workshop: the emergence of affective crowdsourcing",2011,"Proceedings of the 2011 annual conference …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/054a/52da9d1009a01a27ab697dd41005057ad4f3.pdf","https://scholar.google.com/scholar?cites=3303372155884652794&as_sdt=5,34&sciodt=0,34&hl=en&num=20",161,"2017-05-09","PDF","","","",0,0,0,0,13
13,"A Busarovs","Ethical Aspects of Crowdsourcing, or is it a Modern Form of Exploitation",2013,"International Journal of Economics & Business …","ijeba.com","http://www.ijeba.com/documents/papers/2013_1_p1.pdf","https://scholar.google.com/scholar?cites=10523446927586977548&as_sdt=5,34&sciodt=0,34&hl=en&num=20",163,"2017-05-09","PDF","","","",0,0,0,0,13
13,"C Kanich, S Checkoway, K Mowery","Putting Out a HIT: Crowdsourcing Malware Installs.",2011,"WOOT","static.usenix.org","http://static.usenix.org/event/woot11/tech/final_files/Kanich.pdf","https://scholar.google.com/scholar?cites=13490627348916130873&as_sdt=5,34&sciodt=0,34&hl=en&num=20",165,"2017-05-09","PDF","","","",0,0,0,0,13
13,"Y Tao, J Kim, S Kim, C Xu","Automatically generated patches as debugging aids: a human study",2014,"Proceedings of the 22nd ACM SIGSOFT …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2635873","https://scholar.google.com/scholar?cites=3588000553123938216&as_sdt=5,34&sciodt=0,34&hl=en&num=20",167,"2017-05-09","","","","",0,0,0,0,13
13,"C Harrison, H Faste","Implications of location and touch for on-body projected interfaces",2014,"Proceedings of the 2014 conference on Designing …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2598587","https://scholar.google.com/scholar?cites=6798842005271773488&as_sdt=5,34&sciodt=0,34&hl=en&num=20",171,"2017-05-09","","","","",0,0,0,0,13
13,"V Garg, LJ Camp, C Kanich","Analysis of ecrime in crowd-sourced labor markets: Mechanical turk vs. freelancer",2013,"The economics of information security and …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-39498-0_13","https://scholar.google.com/scholar?cites=13994324218302670605&as_sdt=5,34&sciodt=0,34&hl=en&num=20",174,"2017-05-09","","","","",0,0,0,0,13
13,"B Tversky, JY Chou","Creativity: depth and breadth",2011,"Design Creativity 2010","Springer","http://link.springer.com/chapter/10.1007/978-0-85729-224-7_27","https://scholar.google.com/scholar?cites=16106791437721689932&as_sdt=5,34&sciodt=0,34&hl=en&num=20",179,"2017-05-09","","","","",0,0,0,0,13
13,"K Holts","Towards a taxonomy of virtual work",2013,"Work Organisation, Labour and Globalisation","JSTOR","http://www.jstor.org/stable/10.13169/workorgalaboglob.7.1.0031","https://scholar.google.com/scholar?cites=15968366906444105320&as_sdt=5,34&sciodt=0,34&hl=en&num=20",182,"2017-05-09","","","","",0,0,0,0,13
13,"D Vakharia, M Lease","Beyond Mechanical Turk: An analysis of paid crowd work platforms",2015,"Proceedings of the iConference","researchgate.net","https://www.researchgate.net/profile/Donna_Vakharia/publication/279913137_Beyond_Mechanical_Turk_An_Analysis_of_Paid_Crowd_Work_Platforms/links/559d8f2908ae76bed0bb415f.pdf","https://scholar.google.com/scholar?cites=7423957070807289413&as_sdt=5,34&sciodt=0,34&hl=en&num=20",197,"2017-05-09","PDF","","","",0,0,0,0,13
12,"GJF Jones","An introduction to crowdsourcing for language and multimedia technology research",2012,"PROMISE Winter School","Springer","http://link.springer.com/chapter/10.1007/978-3-642-36415-0_9","https://scholar.google.com/scholar?cites=14769803570836417621&as_sdt=5,34&sciodt=0,34&hl=en&num=20",169,"2017-05-09","","","","",0,0,0,0,12
12,"J Ross, N Shantharam…","Collaborative filtering and carbon footprint calculation",2010,"Sustainable Systems and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5507742/","https://scholar.google.com/scholar?cites=14175514302651376710&as_sdt=5,34&sciodt=0,34&hl=en&num=20",173,"2017-05-09","","","","",0,0,0,0,12
12,"M Larson, M Melenhorst, M Menéndez, P Xu","Using crowdsourcing to capture complexity in human interpretations of multimedia content",2014,"Fusion in Computer Vision","Springer","http://link.springer.com/chapter/10.1007/978-3-319-05696-8_10","https://scholar.google.com/scholar?cites=13077698402827289586&as_sdt=5,34&sciodt=0,34&hl=en&num=20",178,"2017-05-09","","","","",0,0,0,0,12
12,"Y Liu, V Lehdonvirta, T Alexandrova, M Liu…","Engaging social medias: case mobile crowdsourcing",2011,"SoME' …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/cfc7/3dd025bd01ca6d0369dfd4983ae27ef89da4.pdf","https://scholar.google.com/scholar?cites=9107680720509268052&as_sdt=5,34&sciodt=0,34&hl=en&num=20",189,"2017-05-09","PDF","","","",0,0,0,0,12
12,"K Martin, K Shilton","Why experience matters to privacy: How context‐based experience moderates consumer privacy expectations for mobile applications",2015,"Journal of the Association for Information …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/asi.23500/pdf","https://scholar.google.com/scholar?cites=12884308734744253109&as_sdt=5,34&sciodt=0,34&hl=en&num=20",228,"2017-05-09","PDF","","","",0,0,0,0,12
11,"LV Nguyen-Dinh, C Waldburger, D Roggen…","Tagging human activities in video by crowdsourcing",2013,"Proceedings of the 3rd …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2461508","https://scholar.google.com/scholar?cites=13619338909336353170&as_sdt=5,34&sciodt=0,34&hl=en&num=20",175,"2017-05-09","","","","",0,0,0,0,11
11,"T Minkus, KW Ross","I know what you're buying: Privacy breaches on ebay",2014,"International Symposium on Privacy Enhancing …","Springer","http://link.springer.com/chapter/10.1007/978-3-319-08506-7_9","https://scholar.google.com/scholar?cites=8782262508623366342&as_sdt=5,34&sciodt=0,34&hl=en&num=20",177,"2017-05-09","","","","",0,0,0,0,11
11,"T Hoßfeld, C Keimel, M Hirth, B Gardlo, J Habigt…","CrowdTesting: a novel methodology for subjective user studies and QoE evaluation",2013,"University of Würzburg, …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.391.4386&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=18032617344179985133&as_sdt=5,34&sciodt=0,34&hl=en&num=20",184,"2017-05-09","PDF","","","",0,0,0,0,11
11,"T Bernauer, R Gampfer, A Kachi","European unilateralism and involuntary burden-sharing in global climate politics: A public opinion perspective from the other side",2014,"European Union Politics","eup.sagepub.com","http://eup.sagepub.com/content/15/1/132.short","https://scholar.google.com/scholar?cites=12235441183057531158&as_sdt=5,34&sciodt=0,34&hl=en&num=20",186,"2017-05-09","","","","",0,0,0,0,11
11,"S Park, P Shoemark, LP Morency","Toward crowdsourcing micro-level behavior annotations: the challenges of interface, training, and generalization",2014,"Proceedings of the 19th international …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2557512","https://scholar.google.com/scholar?cites=5926934493087220697&as_sdt=5,34&sciodt=0,34&hl=en&num=20",194,"2017-05-09","","","","",0,0,0,0,11
11,"G Leroy, D Kauchak","The effect of word familiarity on actual and perceived text difficulty",2014,"Journal of the American Medical …","jamia.oxfordjournals.org","http://jamia.oxfordjournals.org/content/21/e1/e169.short","https://scholar.google.com/scholar?cites=5170986263712211784&as_sdt=5,34&sciodt=0,34&hl=en&num=20",203,"2017-05-09","","","","",0,0,0,0,11
11,"JE Bone, NJ Raihani","Human punishment is motivated by both a desire for revenge and a desire for equality",2015,"Evolution and Human Behavior","Elsevier","http://www.sciencedirect.com/science/article/pii/S1090513815000203","https://scholar.google.com/scholar?cites=10274579243295770512&as_sdt=5,34&sciodt=0,34&hl=en&num=20",211,"2017-05-09","","","","",0,0,0,0,11
11,"Z Xie, S Zhu","AppWatcher: Unveiling the underground market of trading mobile app reviews",2015,"Proceedings of the 8th ACM Conference on Security & …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2766510","https://scholar.google.com/scholar?cites=16550155062997430614&as_sdt=5,34&sciodt=0,34&hl=en&num=20",219,"2017-05-09","","","","",0,0,0,0,11
11,"MD Greenberg, MW Easterday, EM Gerber","Critiki: A scaffolded approach to gathering design feedback from paid crowdworkers",2015,"Proceedings of the 2015 …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2757249","https://scholar.google.com/scholar?cites=3721445984111008060&as_sdt=5,34&sciodt=0,34&hl=en&num=20",231,"2017-05-09","","","","",0,0,0,0,11
10,"MA Kouritzin, F Newton, B Wu","On random field completely automated public turing test to tell computers and humans apart generation",2013,"IEEE Transactions on Image …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6399597/","https://scholar.google.com/scholar?cites=7613938035241453461&as_sdt=5,34&sciodt=0,34&hl=en&num=20",190,"2017-05-09","","","","",0,0,0,0,10
10,"A Vempaty, LR Varshney…","Reliable classification by unreliable crowds",2013,"Acoustics, Speech and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6638727/","https://scholar.google.com/scholar?cites=16467925804170699310&as_sdt=5,34&sciodt=0,34&hl=en&num=20",191,"2017-05-09","","","","",0,0,0,0,10
10,"J Lin","Understanding and capturing people's mobile app privacy preferences",2013,"","DTIC Document","http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=ADA589489","https://scholar.google.com/scholar?cites=13411440623222682429&as_sdt=5,34&sciodt=0,34&hl=en&num=20",192,"2017-05-09","","","","",0,0,0,0,10
10,"M Dontcheva, E Gerber…","Crowdsourcing and creativity",2011,"CHI 2011: …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/f7fa/e0ab94b2593793de39cc6a4577d7928e45f5.pdf","https://scholar.google.com/scholar?cites=12083818210284587969&as_sdt=5,34&sciodt=0,34&hl=en&num=20",193,"2017-05-09","PDF","","","",0,0,0,0,10
10,"BS Hasler, Y Amichai-Hamburger","Online intergroup contact",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=8Qgzpu8GvAEC&oi=fnd&pg=PT325&ots=_KTPQHc4Y5&sig=edGHHLSurEevv43wsBpx-9Dfbv4","https://scholar.google.com/scholar?cites=17091405187480500169&as_sdt=5,34&sciodt=0,34&hl=en&num=20",199,"2017-05-09","BOOK","","","",0,0,0,0,10
10,"MA Correll, EC Alexander, M Gleicher","Quantity estimation in visualizations of tagged text",2013,"Proceedings of the SIGCHI …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2481373","https://scholar.google.com/scholar?cites=1249436923056680328&as_sdt=5,34&sciodt=0,34&hl=en&num=20",201,"2017-05-09","","","","",0,0,0,0,10
10,"V Lehdonvirta, I Hjorth, M Graham…","Online labour markets and the persistence of personal networks: evidence from workers in Southeast Asia",2015,"ASA Annual Meeting …","vili.lehdonvirta.com","http://vili.lehdonvirta.com/files/Online%20labour%20markets%20and%20personal%20networks%20ASA%202015.pdf","https://scholar.google.com/scholar?cites=9893598412237625748&as_sdt=5,34&sciodt=0,34&hl=en&num=20",206,"2017-05-09","PDF","","","",0,0,0,0,10
10,"J Ren, JV Nickerson, W Mason, Y Sakamoto…","Increasing the crowd's capacity to create: how alternative generation affects the diversity, relevance and effectiveness of generated ads",2014,"Decision Support …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167923614001493","https://scholar.google.com/scholar?cites=13041514655416631792&as_sdt=5,34&sciodt=0,34&hl=en&num=20",208,"2017-05-09","HTML","","","",0,0,0,0,10
10,"J Pomerantz, C Hank, CR Sugimoto","The state of social media policies in higher education",2015,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127485","https://scholar.google.com/scholar?cites=9873721626133697059&as_sdt=5,34&sciodt=0,34&hl=en&num=20",210,"2017-05-09","HTML","","","",0,0,0,0,10
10,"MJ Lee, AJ Ko","Comparing the effectiveness of online learning approaches on CS1 learning outcomes",2015,"Proceedings of the Eleventh Annual International …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2787709","https://scholar.google.com/scholar?cites=5037482025286158392&as_sdt=5,34&sciodt=0,34&hl=en&num=20",225,"2017-05-09","","","","",0,0,0,0,10
10,"P Simone Guercini, C Conley…","Crowdsourcing content analysis for managerial research",2014,"Management …","emeraldinsight.com","http://www.emeraldinsight.com/doi/abs/10.1108/MD-03-2012-0156","https://scholar.google.com/scholar?cites=14682176761206783134&as_sdt=5,34&sciodt=0,34&hl=en&num=20",226,"2017-05-09","","","","",0,0,0,0,10
10,"K Starbird","Crowdwork, crisis and convergence: How the connected crowd organizes information during mass disruption events",2012,"","faculty.washington.edu","http://faculty.washington.edu/kstarbi/starbird_dissertation_final.pdf","https://scholar.google.com/scholar?cites=8946076406822396469&as_sdt=5,34&sciodt=0,34&hl=en&num=20",233,"2017-05-09","PDF","","","",0,0,0,0,10
9,"C Eickhoff","Crowd-powered experts: Helping surgeons interpret breast cancer images",2014,"Proceedings of the First International Workshop on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2594788","https://scholar.google.com/scholar?cites=11806866642905604979&as_sdt=5,34&sciodt=0,34&hl=en&num=20",195,"2017-05-09","","","","",0,0,0,0,9
9,"R Capra, J Velasco-Martin, B Sams","Collaborative information seeking by the numbers",2011,"… of the 3rd international workshop on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2064078","https://scholar.google.com/scholar?cites=10089744783797232648&as_sdt=5,34&sciodt=0,34&hl=en&num=20",198,"2017-05-09","","","","",0,0,0,0,9
9,"G Zuccon, T Leelanupab, S Whiting…","Crowdsourcing Interactions: A proposal for capturing user interactions through crowdsourcing",2011,"Proceedings of the …","eprints.qut.edu.au","http://eprints.qut.edu.au/69289/1/zuccon2011c.pdf","https://scholar.google.com/scholar?cites=16866550511735451263&as_sdt=5,34&sciodt=0,34&hl=en&num=20",200,"2017-05-09","PDF","","","",0,0,0,0,9
9,"PD Harms, JA DeSimone","Caution! MTurk workers ahead—Fines doubled",2015,"Industrial and Organizational …","Cambridge Univ Press","http://journals.cambridge.org/article_S1754942615000231","https://scholar.google.com/scholar?cites=3081673652339517165&as_sdt=5,34&sciodt=0,34&hl=en&num=20",202,"2017-05-09","","","","",0,0,0,0,9
9,"N Diakopoulos, I Essa","Modulating video credibility via visualization of quality evaluations",2010,"Proceedings of the 4th workshop on Information …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1772953","https://scholar.google.com/scholar?cites=5474065441687244056&as_sdt=5,34&sciodt=0,34&hl=en&num=20",204,"2017-05-09","","","","",0,0,0,0,9
9,"B Šavrič, B Jenny, D White…","User preferences for world map projections",2015,"Cartography and …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/15230406.2015.1014425","https://scholar.google.com/scholar?cites=4293825703936602637&as_sdt=5,34&sciodt=0,34&hl=en&num=20",207,"2017-05-09","","","","",0,0,0,0,9
9,"JV Nickerson","Crowd work and collective learning",2013,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2246203","https://scholar.google.com/scholar?cites=816633886637523220&as_sdt=5,34&sciodt=0,34&hl=en&num=20",209,"2017-05-09","","","","",0,0,0,0,9
9,"M Sleeper, A Acquisti, LF Cranor, PG Kelley…","I Would Like To..., I Shouldn't..., I Wish I...: Exploring Behavior-Change Goals for Social Networking Sites",2015,"Proceedings of the 18th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2675193","https://scholar.google.com/scholar?cites=5528013152958839865&as_sdt=5,34&sciodt=0,34&hl=en&num=20",213,"2017-05-09","","","","",0,0,0,0,9
9,"IC McGraw","Crowd-supervised training of spoken language systems",2012,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/75641","https://scholar.google.com/scholar?cites=5756268305369015850&as_sdt=5,34&sciodt=0,34&hl=en&num=20",215,"2017-05-09","","","","",0,0,0,0,9
9,"A Klippel, JO Wallgrün, J Yang, JS Mason…","Fundamental cognitive concepts of space (and time): Using cross-linguistic, crowdsourced data to cognitively calibrate modes of overlap",2013,"… Conference on Spatial …","Springer","http://link.springer.com/chapter/10.1007/978-3-319-01790-7_21","https://scholar.google.com/scholar?cites=2867068707984131054&as_sdt=5,34&sciodt=0,34&hl=en&num=20",217,"2017-05-09","","","","",0,0,0,0,9
9,"S Filone, H Strohmaier, M Murphy…","The impact of DSM‐5's alternative model for personality disorders on criminal defendants",2014,"Behavioral sciences & …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/bsl.2097/full","https://scholar.google.com/scholar?cites=15021675884186972012&as_sdt=5,34&sciodt=0,34&hl=en&num=20",218,"2017-05-09","","","","",0,0,0,0,9
9,"I Bilogrevic, K Huguenin, B Agir, M Jadliwala…","A machine-learning based approach to privacy-aware information-sharing in mobile social networks",2016,"Pervasive and Mobile …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1574119215000231","https://scholar.google.com/scholar?cites=10186266060464277965&as_sdt=5,34&sciodt=0,34&hl=en&num=20",224,"2017-05-09","","","","",0,0,0,0,9
9,"IM Thies","User interface design for low-literate and novice users: Past, present and future",2015,"Foundations and Trends® Human–Computer …","nowpublishers.com","http://ftp.nowpublishers.com/article/Details/HCI-047","https://scholar.google.com/scholar?cites=16898807914647875906&as_sdt=5,34&sciodt=0,34&hl=en&num=20",245,"2017-05-09","","","","",0,0,0,0,9
9,"A Burmania, S Parthasarathy…","Increasing the reliability of crowdsourcing evaluations using online quality assessment",2016,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/7302562/","https://scholar.google.com/scholar?cites=11294454257311131484&as_sdt=5,34&sciodt=0,34&hl=en&num=20",284,"2017-05-09","","","","",0,0,0,0,9
9,"T Santonen, M Hossain, H Simula","An evolutionary network analysis of crowdsourcing research community",2012,"","theseus32-kk.lib.helsinki.fi","http://theseus32-kk.lib.helsinki.fi/handle/10024/115864","https://scholar.google.com/scholar?cites=10516537687196612928&as_sdt=5,34&sciodt=0,34&hl=en&num=20",306,"2017-05-09","","","","",0,0,0,0,9
8,"M Grigore, C Rosenkranz","Increasing the willingness to collaborate online: An analysis of sentiment-driven interactions in peer content production",2011,"","works.bepress.com","https://works.bepress.com/cristoph_rosenkranz/6/","https://scholar.google.com/scholar?cites=13524224250650528488&as_sdt=5,34&sciodt=0,34&hl=en&num=20",205,"2017-05-09","","","","",0,0,0,0,8
8,"Z Jelveh, K Ross","Profiting from filesharing: A measurement study of economic incentives in cyberlockers",2012,"Peer-to-Peer Computing (P2P), 2012 IEEE …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6335811/","https://scholar.google.com/scholar?cites=16266392086932801596&as_sdt=5,34&sciodt=0,34&hl=en&num=20",212,"2017-05-09","","","","",0,0,0,0,8
8,"M Kobayashi, T Ishihara, A Kosugi, H Takagi…","Question-answer cards for an inclusive micro-tasking framework for the elderly",2013,"IFIP Conference on …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-40477-1_38","https://scholar.google.com/scholar?cites=8409917602823195886&as_sdt=5,34&sciodt=0,34&hl=en&num=20",214,"2017-05-09","","","","",0,0,0,0,8
8,"J Oh, G Wang, E Cambouropoulos…","Evaluating crowdsourcing through amazon mechanical turk as a technique for conducting music perception experiments",2012,"Proceedings of the …","researchgate.net","https://www.researchgate.net/profile/Ge_Wang9/publication/265164895_Evaluating_Crowdsourcing_through_Amazon_Mechanical_Turk_as_a_Technique_for_Conducting_Music_Perception_Experiments/links/54021bca0cf2bba34c1b7cfb.pdf","https://scholar.google.com/scholar?cites=12560242546778580022&as_sdt=5,34&sciodt=0,34&hl=en&num=20",216,"2017-05-09","PDF","","","",0,0,0,0,8
8,"L Jiang, C Wagner, B Nardi","Not Just in it for the Money: A Qualitative Investigation of Workers' Perceived Benefits of Micro-task Crowdsourcing",2015,"System Sciences (HICSS), 2015 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/7069747/","https://scholar.google.com/scholar?cites=6573449770849692432&as_sdt=5,34&sciodt=0,34&hl=en&num=20",222,"2017-05-09","","","","",0,0,0,0,8
8,"N Ahmed, Z Zheng, K Mueller","Human computation in visualization: Using purpose driven games for robust evaluation of visualization algorithms",2012,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6327215/","https://scholar.google.com/scholar?cites=7965681841246298817&as_sdt=5,34&sciodt=0,34&hl=en&num=20",223,"2017-05-09","","","","",0,0,0,0,8
8,"G Lupyan","The difficulties of executing simple algorithms: Why brains make mistakes computers don't",2013,"Cognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0010027713001728","https://scholar.google.com/scholar?cites=5159336640302031929&as_sdt=5,34&sciodt=0,34&hl=en&num=20",230,"2017-05-09","","","","",0,0,0,0,8
